stop_id,bas_road_marking,bench,board_sign,bus,no_objects,rumble_strips,shelter,stop_sign,street_light,trash_bin,zebra_crossing
1002781,0,1,0,0,0,0,1,1,0,0,0
1002782,0,0,0,0,0,0,0,0,1,0,0
1002783,0,3,0,0,0,0,1,0,0,0,0
1002786,1,0,0,1,0,0,0,0,0,0,0
1002788,1,1,1,0,0,0,1,0,0,0,0
1002791,0,0,0,1,0,0,0,0,0,1,0
1002794,1,1,0,0,0,0,1,1,0,0,0
1002795,0,0,0,0,1,0,0,0,0,0,0
1002796,0,0,0,0,1,0,0,0,0,0,0
1002798,0,0,0,0,1,0,0,0,0,0,0
1002799,0,0,0,0,0,0,0,0,1,0,0
1002802,0,0,0,0,0,0,0,0,1,0,0
1002804,0,0,0,0,0,0,0,0,1,0,0
1002805,0,1,0,0,0,0,1,2,1,0,0
1002809,0,0,0,0,1,0,0,0,0,0,0
1002810,0,0,0,0,1,0,0,0,0,0,0
1002811,0,1,0,0,0,0,1,0,1,0,0
1002812,0,0,0,0,0,1,0,0,0,0,0
1002817,0,0,0,0,0,0,0,0,2,0,0
1002821,0,1,0,0,0,0,1,0,1,0,0
1002823,1,2,0,0,0,0,1,0,0,0,0
1002824,0,1,0,0,0,0,1,1,2,0,0
1002825,1,1,0,0,0,0,1,0,0,0,0
1002831,0,1,0,0,0,0,1,1,1,0,0
1002832,0,1,0,0,0,0,1,0,0,0,0
1002833,1,0,0,0,0,1,1,0,1,0,0
1002834,0,1,0,0,0,0,1,0,1,1,0
1002835,0,0,0,0,1,0,0,0,0,0,0
1002836,0,0,1,0,0,0,0,1,1,0,0
1002838,0,0,1,0,0,0,1,0,1,0,0
1002839,0,0,0,0,1,0,0,0,0,0,0
1002840,0,1,0,0,0,0,1,0,1,0,0
1002841,0,1,1,0,0,0,1,0,0,0,0
1002842,0,0,0,0,0,0,0,0,1,0,0
1002845,0,2,0,0,0,0,1,0,0,0,0
1002848,1,1,0,0,0,2,1,1,0,0,0
1002851,0,0,0,0,0,0,0,0,3,0,0
1002852,0,1,0,0,0,0,1,0,0,0,0
1002854,1,1,0,0,0,0,1,0,0,0,0
1002857,0,0,1,0,0,0,0,0,2,0,0
1002858,0,0,1,0,0,0,0,1,0,0,0
1002860,0,0,0,0,0,0,0,0,1,0,0
1002865,0,1,0,0,0,0,1,0,0,1,0
1002869,0,1,0,0,0,0,1,0,0,1,0
1002870,0,0,0,0,0,0,0,0,1,0,0
1002871,0,0,0,0,1,0,0,0,0,0,0
1002872,0,0,0,0,1,0,0,0,0,0,0
1002873,0,0,0,0,0,1,0,0,0,0,0
1002874,0,0,0,0,0,1,0,0,0,0,0
1002877,0,0,0,0,0,0,0,0,3,0,1
1002879,0,0,0,0,0,0,0,0,2,0,0
1002881,0,0,0,0,0,0,0,0,1,0,0
1002883,0,0,0,0,0,1,0,0,0,0,0
1002884,0,1,0,0,0,0,1,0,0,0,0
1002885,0,2,0,0,0,1,1,0,0,1,0
1002887,1,1,0,0,0,0,1,0,1,0,0
1002890,1,1,0,0,0,0,1,0,0,1,0
1002891,0,0,0,0,0,1,1,0,0,0,0
1002894,0,0,1,0,0,0,0,1,1,0,0
1002896,0,0,0,0,0,1,0,0,0,0,0
1002901,0,0,0,0,0,1,0,0,0,0,0
1002902,1,0,0,0,0,0,1,0,1,0,0
1002904,1,1,0,0,0,0,1,0,1,1,0
1002905,1,1,1,0,0,0,1,1,0,1,0
1002907,1,1,0,0,0,0,1,0,0,0,0
1002908,0,0,1,0,0,0,0,1,0,0,0
1002914,0,0,0,0,0,0,0,1,0,0,0
1002917,0,0,0,0,0,0,0,0,1,0,0
1002918,0,1,1,0,0,0,1,1,0,1,0
1002920,1,1,1,0,0,0,1,1,0,0,0
1002921,0,0,0,0,1,0,0,0,0,0,0
1002924,0,0,0,0,1,0,0,0,0,0,0
1002928,1,2,0,0,0,0,1,0,0,0,0
1002931,0,1,0,0,0,0,1,0,0,0,0
1002932,0,1,0,0,0,0,1,0,0,1,0
1002933,1,1,0,0,0,0,1,0,0,0,0
1002936,0,0,0,0,1,0,0,0,0,0,0
1002938,0,1,0,0,0,0,1,0,0,0,0
1002939,0,0,0,0,1,0,0,0,0,0,0
1002940,1,1,0,0,0,0,1,0,0,0,0
1002941,0,0,0,0,1,0,0,0,0,0,0
1002942,0,0,1,0,0,0,0,0,1,0,0
1002943,0,0,0,0,0,0,0,1,0,0,0
1002944,0,0,0,0,1,0,0,0,0,0,0
1002945,0,1,0,0,0,0,1,0,0,0,0
1002946,0,0,0,0,0,0,0,0,1,0,0
1002948,1,2,0,0,0,0,1,0,1,1,0
1002949,1,1,0,0,0,0,1,0,0,0,0
1002950,0,1,0,0,0,0,1,1,0,0,0
1002951,0,0,0,0,1,0,0,0,0,0,0
1002952,1,0,0,0,0,0,0,0,0,1,0
1002956,0,0,0,0,0,0,0,0,1,0,0
1002957,0,0,0,0,0,1,0,0,2,0,0
1002958,0,1,1,0,0,0,1,0,0,0,0
1002959,1,1,0,0,0,0,1,0,0,1,0
1002960,0,1,0,0,0,0,1,0,0,0,0
1002961,0,0,0,0,0,0,0,0,2,0,0
1002963,0,0,1,0,0,0,0,1,0,0,0
1002964,0,0,0,0,0,1,0,0,0,0,0
1002966,0,2,0,0,0,0,1,0,0,0,0
1002967,0,0,0,0,1,0,0,0,0,0,0
1002969,0,1,0,0,0,0,0,0,0,0,0
1002971,1,1,0,0,0,0,1,0,0,0,0
1002972,0,0,0,1,0,0,0,0,1,0,0
1002973,0,1,0,0,0,0,1,0,0,0,0
1002974,0,0,0,0,1,0,0,0,0,0,0
1002977,0,0,0,0,0,0,1,0,0,0,0
1002996,1,1,0,0,0,0,1,0,0,0,0
1002997,0,1,0,0,0,0,1,1,0,0,0
1002999,0,1,0,0,0,0,1,0,0,0,0
1003000,0,0,0,0,1,0,0,0,0,0,0
1003004,1,1,0,0,0,0,1,0,0,1,0
1003007,0,0,0,0,0,1,0,0,1,0,0
1003008,1,1,0,0,0,0,1,1,0,1,0
1003009,0,0,0,0,1,0,0,0,0,0,0
1003012,0,1,0,0,0,0,1,0,0,1,0
1003016,0,0,0,0,0,1,0,0,0,0,0
1003017,0,0,0,0,0,0,1,0,0,0,0
1003022,1,1,0,0,0,0,1,1,1,0,0
1003024,1,1,1,0,0,0,1,0,0,1,0
1003027,0,0,1,0,0,0,0,1,0,0,0
1003029,0,0,1,0,0,1,0,1,0,0,0
1003033,0,0,1,0,0,0,0,1,0,0,0
1003034,0,1,0,0,0,0,1,1,0,0,0
1003035,0,0,0,0,0,0,0,0,1,0,0
1003042,1,1,0,0,0,0,1,1,0,1,0
1003050,0,1,0,0,0,0,1,0,0,1,0
1003051,0,0,0,0,0,0,0,0,1,0,0
1003052,0,1,0,0,0,0,1,0,0,0,0
1003053,0,0,0,0,0,0,0,0,1,0,0
1003054,1,1,0,0,0,0,1,0,0,1,0
1003057,0,0,0,0,0,0,0,0,1,0,0
1003058,0,0,0,0,1,0,0,0,0,0,0
1003062,0,0,0,0,0,0,0,0,2,0,0
1003063,0,0,0,0,1,0,0,0,0,0,0
1003066,0,0,0,0,0,0,0,1,0,0,0
1003067,1,1,0,0,0,0,1,0,1,1,0
1003068,0,1,0,0,0,0,1,0,0,0,0
1003069,0,0,0,0,0,0,0,0,1,0,0
1003073,0,0,1,0,0,1,1,1,0,0,0
1003075,0,0,0,0,0,0,0,1,0,0,0
1003077,1,1,0,0,0,0,1,0,0,0,0
1003078,0,0,1,1,0,0,1,1,0,2,0
1003080,0,0,0,0,0,0,0,0,1,0,0
1003082,1,1,0,0,0,0,1,0,0,1,0
1003083,1,1,0,0,0,0,1,0,0,1,0
1003084,0,1,0,0,0,0,1,1,0,0,0
1003085,0,1,0,0,0,0,1,0,0,1,0
1003086,0,0,1,0,0,0,0,1,1,0,0
1003087,1,1,0,0,0,0,1,0,0,1,0
1003088,0,0,0,1,0,0,1,0,1,0,0
1003089,0,1,0,0,0,0,1,0,0,1,0
1003090,0,0,0,0,0,0,0,0,2,0,0
1003091,0,1,1,0,0,0,1,0,0,1,0
1003092,1,1,0,0,0,0,1,0,0,0,0
1003094,0,0,0,0,1,0,0,0,0,0,0
1003095,0,1,0,0,0,0,1,0,0,0,1
1003098,0,0,1,0,0,0,0,1,0,0,0
1003099,0,1,0,0,0,1,1,0,0,0,0
1003100,0,1,0,0,0,1,1,0,1,1,0
1003101,0,0,0,0,0,0,1,0,0,0,0
1003106,0,1,0,0,0,0,1,0,0,0,0
1003107,0,0,0,0,1,0,0,0,0,0,0
1003108,0,0,0,0,0,1,0,0,0,0,0
1003109,0,1,0,0,0,0,1,0,0,0,0
1003112,1,1,0,0,0,0,1,0,0,0,0
1003113,1,1,0,0,0,0,1,0,1,0,0
1003117,0,1,0,0,0,0,1,0,0,0,0
1003118,0,0,0,0,0,0,0,0,2,0,0
1003119,0,0,1,0,0,0,0,1,0,0,0
1003120,0,0,1,0,0,0,0,1,0,0,0
1003125,0,0,0,0,1,0,0,0,0,0,0
1003129,0,0,0,0,0,0,1,0,0,1,0
1003130,0,0,0,0,0,1,0,0,0,0,0
1003131,0,2,1,0,0,0,1,0,0,0,0
1003132,0,0,0,0,0,0,0,0,2,0,0
1003133,0,0,0,0,0,0,0,0,2,0,0
1003136,0,1,0,0,0,0,1,0,0,0,0
1003137,0,1,0,0,0,0,1,0,0,0,0
1003138,0,0,1,0,0,0,0,0,0,0,0
1003139,0,1,0,0,0,0,1,1,1,0,0
1003140,0,0,0,0,0,1,0,0,0,0,0
1003141,0,0,0,0,0,1,0,0,0,0,0
1003144,1,1,0,0,0,1,1,0,0,0,0
1003146,1,0,0,0,0,0,1,0,0,0,0
1003147,0,0,0,0,1,0,0,0,0,0,0
1003148,0,1,0,0,0,0,1,0,0,0,0
1003149,0,0,1,0,0,0,0,1,0,0,0
1003152,1,1,0,0,0,0,1,0,0,0,0
1003155,1,1,1,0,0,1,1,1,0,1,0
1003156,0,0,0,0,1,0,0,0,0,0,0
1003157,0,2,0,0,0,0,1,0,1,0,0
1003158,0,0,0,0,0,0,0,0,1,0,0
1003159,0,0,0,0,0,0,0,0,3,0,0
1003160,0,0,1,0,0,0,0,1,1,0,0
1003162,1,2,0,0,0,0,1,0,0,1,0
1003164,0,1,0,0,0,0,1,0,0,1,0
1003165,0,1,0,0,0,0,1,0,0,0,0
1003167,1,1,1,0,0,0,1,1,0,1,0
1003168,1,1,0,0,0,0,1,0,0,1,0
1003169,0,1,0,0,0,0,1,1,0,0,0
1003170,0,0,0,0,0,1,0,0,0,0,0
1003173,0,1,0,0,0,0,1,0,2,0,0
1003174,0,0,0,0,0,0,0,0,1,0,0
1003175,0,0,1,0,0,0,0,1,0,0,0
1003176,0,1,0,0,0,0,1,0,0,0,0
1003177,1,1,0,0,0,2,2,0,2,0,0
1003178,1,1,1,0,0,0,1,0,0,1,0
1003179,0,0,0,0,0,0,0,0,2,0,0
1003180,0,0,0,0,0,1,0,0,0,0,0
1003183,1,1,0,0,0,0,1,0,0,1,0
1003184,0,1,0,0,0,0,1,0,0,0,0
1003186,1,2,0,0,0,0,1,0,1,0,0
1003187,0,0,0,0,0,0,0,0,1,0,0
1003190,0,1,1,0,0,0,1,0,0,0,0
1003191,1,1,0,0,0,0,1,0,0,1,0
1003193,0,1,1,0,0,0,1,0,0,0,0
1003194,0,0,0,0,1,0,0,0,0,0,0
1003198,0,0,0,0,0,0,1,0,1,1,0
1003199,0,0,0,0,0,0,0,0,2,0,0
1003200,0,1,0,0,0,2,1,0,0,0,0
1003201,1,1,0,0,0,0,1,0,0,0,0
1003202,0,0,1,0,0,0,0,2,1,0,0
1003203,0,0,0,0,0,0,0,0,1,0,0
1003204,0,1,0,0,0,0,1,0,3,0,0
1003205,1,2,0,0,0,0,1,0,1,0,0
1003206,1,1,0,0,0,0,1,0,0,1,0
1003209,0,0,0,0,0,0,0,0,1,0,0
1003210,0,0,0,0,1,0,0,0,0,0,0
1003211,0,0,1,0,0,0,0,1,0,0,0
1003213,0,0,1,0,0,0,0,1,0,0,0
1003214,0,0,0,0,1,0,0,0,0,0,0
1003216,0,1,0,0,0,0,1,0,0,0,0
1003217,0,0,0,0,1,0,0,0,0,0,0
1003219,0,0,0,0,0,0,1,0,0,0,1
1003220,0,1,1,0,0,0,2,0,1,0,0
1003221,0,0,0,0,0,0,0,0,1,0,0
1003222,1,0,0,1,0,0,0,0,0,0,0
1003224,0,2,0,0,0,1,1,1,2,0,0
1003225,0,1,0,0,0,0,1,0,0,0,0
1003226,0,1,0,0,0,1,1,0,1,0,0
1003228,0,1,1,0,0,1,1,0,0,0,0
1003230,1,1,0,0,0,0,1,0,0,0,0
1003231,1,1,0,0,0,0,1,0,0,0,0
1003232,0,1,0,0,0,2,1,0,2,0,0
1003234,0,0,0,0,1,0,0,0,0,0,0
1003236,0,0,0,0,1,0,0,0,0,0,0
1003237,0,0,1,0,0,0,0,1,1,0,0
1003238,0,0,0,0,0,0,0,1,0,0,0
1003239,0,0,1,0,0,0,0,1,0,0,0
1003240,0,0,0,0,1,0,0,0,0,0,0
1003241,0,1,0,0,0,0,2,0,0,1,0
1003242,0,0,1,0,0,0,0,0,0,0,0
1003243,0,0,0,0,1,0,0,0,0,0,0
1003244,0,0,1,0,0,0,0,1,0,0,0
1003245,0,0,0,0,0,1,0,0,1,0,0
1003247,0,0,0,2,0,0,1,0,0,0,0
1003249,0,0,0,0,1,0,0,0,0,0,0
1003252,0,1,0,0,0,0,1,0,0,0,0
1003253,0,1,1,0,0,0,1,1,1,0,0
1003254,1,1,0,0,0,0,1,0,0,1,0
1003257,1,1,0,0,0,0,1,0,0,1,0
1003259,0,0,0,0,0,0,0,0,1,0,0
1003260,1,1,0,0,0,0,1,0,0,0,0
1003261,0,1,0,0,0,0,1,0,0,1,0
1003262,0,0,0,0,0,0,1,1,1,0,0
1003263,0,1,0,0,0,0,1,0,0,0,0
1003264,0,1,0,0,0,0,1,0,0,1,0
1003266,0,1,0,0,0,0,0,0,0,1,0
1003270,1,1,0,0,0,0,1,0,1,0,0
1003271,1,1,0,0,0,2,1,0,1,1,0
1003275,0,3,0,0,0,1,1,0,1,0,1
1003276,0,2,0,0,0,0,1,0,0,0,0
1003278,0,0,0,0,0,0,0,0,2,0,0
1003279,0,0,0,0,0,0,0,0,2,0,0
1003280,1,0,0,0,0,0,0,0,0,0,0
1003281,0,1,0,0,0,0,2,0,2,0,0
1003282,0,1,0,0,0,0,1,0,0,0,0
1003288,0,1,1,0,0,1,1,0,2,0,0
1003289,0,0,0,0,0,1,1,0,0,0,0
1003290,0,0,0,0,1,0,0,0,0,0,0
1003291,0,0,0,0,0,0,1,0,0,0,0
1003292,0,0,0,0,0,1,0,0,1,0,0
1003297,0,1,0,0,0,1,1,0,0,0,0
1003298,0,1,0,0,0,0,1,0,0,0,0
1003299,0,0,0,0,0,0,0,0,1,0,0
1003301,1,1,0,0,0,0,1,0,2,1,0
1003305,0,0,0,0,0,0,1,0,0,0,0
1003306,0,0,0,0,0,1,1,0,0,0,0
1003307,0,1,0,0,0,1,1,0,0,0,0
1003309,0,0,0,0,0,1,0,0,0,0,0
1003310,0,0,0,0,0,0,1,0,0,2,0
1003313,0,1,0,0,0,0,1,0,0,0,0
1003314,0,1,0,0,0,0,1,0,0,0,0
1003316,0,0,0,0,0,0,1,0,1,0,0
1003320,0,0,0,0,0,1,1,0,1,0,0
1003326,0,0,0,0,0,0,1,0,0,0,0
1003330,0,1,0,0,0,1,1,0,0,0,0
1003331,0,0,0,0,0,0,0,0,2,0,0
1003332,0,0,0,0,1,0,0,0,0,0,0
1003333,0,1,0,0,0,0,1,0,0,0,0
1003335,0,0,0,0,0,0,1,0,1,0,0
1003336,1,2,0,0,0,0,1,0,0,0,0
1003337,0,0,1,0,0,0,0,1,0,0,0
1003339,0,0,0,0,0,0,1,0,0,0,0
1003341,0,1,0,0,0,0,1,0,0,1,1
1003342,0,1,0,0,0,0,1,0,0,0,0
1003343,0,0,0,0,0,0,0,0,1,0,0
1003344,0,0,0,0,0,0,0,0,1,0,0
1003345,0,0,0,0,1,0,0,0,0,0,0
1003346,0,0,1,0,0,1,0,1,0,0,0
1003347,0,0,0,0,0,0,0,0,1,0,0
1003348,0,1,0,0,0,0,1,0,0,0,0
1003350,0,3,0,0,0,0,1,0,0,1,0
1003351,0,0,0,0,0,0,1,0,0,1,0
1003354,1,1,0,0,0,0,1,0,1,1,0
1003355,1,2,1,0,0,2,1,1,0,0,1
1003358,0,0,2,0,0,0,0,2,2,0,0
1003359,0,0,0,0,0,0,0,0,1,0,0
1003360,0,0,0,0,0,0,0,0,1,0,0
1003361,1,2,1,0,0,0,1,0,0,0,0
1003362,1,2,0,0,0,0,1,1,0,0,0
1003364,0,1,0,0,0,0,1,0,1,0,0
1003365,0,0,0,0,1,0,0,0,0,0,0
1003366,0,2,2,0,0,0,1,0,0,1,0
1003367,0,0,1,0,0,0,0,1,0,0,0
1003370,1,1,1,0,0,0,1,0,0,1,0
1003371,0,0,0,0,0,1,1,0,0,0,0
1003373,0,1,0,0,0,0,1,0,0,1,0
1003374,0,0,0,0,0,0,1,0,1,0,0
1003375,1,1,1,0,0,0,1,0,0,1,0
1003376,0,1,0,0,0,0,1,0,0,1,0
1003377,0,2,0,0,0,0,1,0,0,1,0
1003378,0,0,0,0,1,0,0,0,0,0,0
1003379,1,1,0,0,0,1,1,0,0,0,0
1003382,0,0,0,0,0,0,0,0,1,0,0
1003385,0,0,0,0,0,1,0,0,0,1,0
1003386,1,1,0,0,0,0,1,0,0,0,0
1003390,0,1,0,0,0,0,1,0,0,0,0
1003391,0,1,0,0,0,0,1,0,0,0,0
1003392,0,1,0,0,0,1,2,0,0,0,0
1003394,0,2,0,0,0,0,1,0,4,0,0
1003396,0,1,0,0,0,0,1,1,0,1,0
1003399,0,1,0,0,0,0,1,0,0,0,0
1003401,0,1,0,0,0,0,1,0,0,0,0
1003402,0,0,0,0,0,0,1,0,1,0,1
1003403,0,1,0,0,0,0,1,0,0,0,0
1003406,0,0,0,0,0,0,0,1,0,0,1
1003407,1,1,1,0,0,0,1,1,0,0,0
1003408,0,0,0,0,0,0,1,0,0,0,0
1003410,1,1,0,0,0,0,1,0,0,1,0
1003411,0,0,0,0,0,1,1,0,0,0,0
1003413,0,1,0,0,0,0,1,0,0,0,0
1003414,0,0,0,0,1,0,0,0,0,0,0
1003415,0,1,0,0,0,0,1,0,1,0,0
1003418,0,2,0,0,0,0,1,0,0,1,0
1003422,0,1,1,0,0,0,1,1,0,1,0
1003425,0,1,0,0,0,0,1,0,1,0,0
1003427,0,1,0,0,0,1,1,0,1,0,0
1003428,0,0,0,0,1,0,0,0,0,0,0
1003429,0,0,0,0,0,0,1,0,0,0,0
1003431,0,0,0,0,0,0,1,0,0,0,0
1003434,0,0,2,0,0,0,0,2,0,0,0
1003437,1,0,1,0,0,0,1,0,0,0,0
1003439,0,0,1,0,0,0,0,1,1,0,0
1003440,0,1,0,0,0,1,1,0,1,0,0
1003441,0,3,1,0,0,0,1,1,1,1,0
1003442,0,0,0,0,0,0,1,0,0,0,0
1003444,0,0,0,0,0,0,0,0,2,0,0
1003445,0,0,0,0,0,0,0,0,1,0,0
1003446,1,1,0,0,0,0,1,0,1,0,0
1003449,0,1,1,0,0,0,1,1,0,0,0
1003450,0,0,0,0,1,0,0,0,0,0,0
1003451,0,1,0,0,0,0,1,0,0,0,0
1003455,0,0,0,0,0,0,0,0,1,0,0
1003456,1,1,0,0,0,0,1,1,0,0,0
1003458,0,0,0,0,0,0,0,1,0,0,0
1003459,0,0,0,0,0,1,0,0,0,0,0
1003460,0,1,0,0,0,0,1,1,0,0,0
1003463,0,0,0,0,1,0,0,0,0,0,0
1003464,0,1,0,0,0,0,1,0,0,0,0
1003466,0,0,1,0,0,0,0,0,1,0,0
1003467,0,0,1,0,0,0,0,1,1,0,0
1003472,0,6,0,0,0,1,1,0,0,0,0
1003474,0,1,0,0,0,0,1,0,0,1,0
1003475,0,1,0,0,0,0,1,0,0,0,0
1003481,0,2,0,0,0,0,1,0,0,0,0
1003485,1,1,0,0,0,0,2,0,1,0,0
1003489,1,0,0,1,0,1,0,0,0,0,0
1003495,0,0,0,0,0,0,0,0,1,0,0
1003497,0,0,0,0,0,0,0,0,2,0,0
1003498,0,0,0,0,0,1,0,0,0,0,0
1003499,0,0,1,0,0,0,0,1,0,0,0
1003500,0,0,0,0,1,0,0,0,0,0,0
1003501,0,0,0,0,1,0,0,0,0,0,0
1003502,1,1,0,0,0,0,1,1,0,0,0
1003503,0,1,1,0,0,0,1,1,0,0,0
1003504,1,1,0,0,0,0,1,0,0,1,0
1003505,1,0,0,0,0,0,0,0,0,0,0
1003506,0,0,0,0,0,0,1,0,0,0,0
1003507,0,1,0,0,0,0,1,0,0,1,0
1003509,0,1,0,0,0,1,1,0,1,0,0
1003510,0,0,0,0,0,0,0,0,2,0,0
1003511,0,1,0,0,0,0,1,0,0,1,0
1003512,1,1,0,0,0,0,1,0,0,0,0
1003514,0,0,0,0,0,0,0,0,2,0,0
1003515,0,0,0,0,1,0,0,0,0,0,0
1003516,0,0,0,0,1,0,0,0,0,0,0
1003520,1,1,0,0,0,0,1,0,0,0,0
1003522,0,1,0,0,0,0,1,0,0,0,0
1003525,0,0,1,0,0,0,0,1,0,0,0
1003526,0,0,0,0,0,0,0,0,1,0,0
1003527,0,0,0,0,0,0,0,0,1,0,0
1003528,0,0,0,0,1,0,0,0,0,0,0
1003531,0,1,0,0,0,0,1,1,0,0,0
1003532,0,1,0,0,0,0,1,0,0,0,0
1003533,0,0,0,0,1,0,0,0,0,0,0
1003537,0,1,0,0,0,0,1,0,0,0,0
1003538,1,2,0,0,0,0,1,1,0,0,0
1003539,0,0,0,0,0,0,0,0,1,0,0
1003543,0,0,0,0,0,0,0,0,1,0,0
1003544,1,1,0,0,0,0,1,0,2,0,0
1003546,0,0,1,0,0,0,0,1,0,0,0
1003547,0,1,0,0,0,0,1,0,0,0,0
1003551,1,1,0,0,0,0,1,0,1,0,0
1003552,1,1,0,0,0,0,1,0,0,0,0
1003553,0,1,0,0,0,0,1,0,2,0,0
1003554,0,0,0,0,0,0,0,0,2,0,0
1003556,1,2,0,0,0,0,1,0,0,0,0
1003558,0,0,0,0,0,1,0,0,1,0,0
1003559,0,1,0,0,0,0,1,0,0,1,0
1003560,0,1,0,0,0,0,1,0,0,1,0
1003561,1,1,0,0,0,0,1,0,0,0,0
1003562,0,0,0,0,1,0,0,0,0,0,0
1003563,0,0,1,0,0,0,1,0,1,0,0
1003566,0,0,0,0,1,0,0,0,0,0,0
1003567,0,0,0,0,0,0,1,0,0,0,0
1003568,1,1,0,0,0,0,1,0,0,1,0
1003570,0,1,0,0,0,0,1,0,0,1,0
1003571,0,0,0,0,0,0,0,0,2,0,0
1003572,0,0,0,0,0,0,0,0,1,0,0
1003573,0,2,0,0,0,0,1,0,0,0,1
1003574,0,0,0,0,1,0,0,0,0,0,0
1003575,1,1,0,0,0,0,1,0,0,0,0
1003576,0,0,0,0,1,0,0,0,0,0,0
1003577,0,0,0,0,1,0,0,0,0,0,0
1003578,0,0,1,0,0,0,0,1,0,0,0
1003579,0,1,0,0,0,1,1,0,0,0,0
1003580,0,0,0,0,1,0,0,0,0,0,0
1003581,0,0,0,0,0,0,0,0,2,0,0
1003582,0,1,1,0,0,0,1,1,0,1,0
1003583,0,1,1,0,0,0,1,0,0,1,0
1003587,0,1,0,0,0,2,1,0,0,0,0
1003588,1,1,0,0,0,0,1,0,0,0,0
1003590,0,1,0,0,0,0,1,0,0,1,0
1003592,0,3,0,0,0,0,1,0,0,0,0
1003594,0,2,0,0,0,1,1,0,0,0,0
1003595,0,1,0,0,0,1,1,0,0,0,0
1003596,1,2,2,0,0,0,2,0,2,0,0
1003597,1,1,1,0,0,0,1,1,3,0,0
1003601,1,1,0,0,0,0,1,0,0,1,0
1003603,0,0,0,0,1,0,0,0,0,0,0
1003604,0,1,0,0,0,0,1,0,0,0,0
1003606,1,1,0,0,0,0,1,0,1,0,0
1003607,0,1,0,0,0,0,1,0,0,0,0
1003608,1,1,0,0,0,0,1,0,3,0,0
1003609,0,1,0,0,0,0,1,0,2,0,0
1003610,0,1,0,1,0,0,2,0,0,0,0
1003612,0,0,1,0,0,0,0,0,2,0,0
1003613,0,0,0,0,0,0,0,0,1,0,0
1003617,1,1,0,0,0,0,2,0,0,0,0
1003618,0,1,0,0,0,0,1,0,0,1,0
1003619,1,1,0,0,0,0,1,0,0,0,0
1003620,1,1,0,0,0,0,1,0,1,0,0
1003622,1,2,0,0,0,0,1,0,0,1,0
1003623,1,1,0,0,0,0,1,1,0,1,0
1003624,0,0,0,0,1,0,0,0,0,0,0
1003625,1,1,0,0,0,1,1,0,0,0,0
1003626,0,1,0,0,0,0,1,0,0,0,0
1003627,0,0,0,0,0,1,0,0,1,0,0
1003630,1,0,0,0,0,1,1,0,2,0,1
1003631,0,2,0,0,0,0,0,0,4,0,0
1003634,0,0,0,0,0,0,0,0,1,0,0
1003635,0,2,0,0,0,0,1,0,0,0,0
1003636,0,1,0,0,0,0,1,0,0,0,0
1003637,0,1,0,0,0,0,1,0,1,0,0
1003638,0,1,0,0,0,0,1,0,0,0,0
1003639,0,1,0,0,0,1,1,0,0,0,0
1003640,0,1,0,0,0,0,1,0,0,0,0
1003641,1,0,0,0,0,0,0,1,1,0,0
1003642,0,1,0,0,0,0,1,0,0,1,0
1003643,1,2,0,0,0,0,1,0,0,2,0
1003644,0,0,0,0,0,0,0,0,1,0,1
1003647,0,0,1,0,0,0,0,1,2,0,0
1003649,0,0,0,0,0,0,0,0,3,0,0
1003650,0,0,0,0,1,0,0,0,0,0,0
1003651,0,1,1,0,0,0,1,0,0,1,0
1003654,0,0,0,0,0,0,1,0,0,0,0
1003655,0,0,0,0,1,0,0,0,0,0,0
1003656,0,0,2,0,0,0,0,2,0,0,0
1003661,1,1,0,0,0,1,1,0,0,1,1
1003662,0,2,0,0,0,1,1,0,1,1,1
1003663,1,1,0,0,0,1,1,1,0,1,0
1003666,1,1,0,0,0,0,1,0,0,0,0
1003667,0,0,1,0,0,0,0,1,0,0,0
1003668,0,2,0,0,0,0,1,0,0,0,0
1003671,0,0,0,0,1,0,0,0,0,0,0
1003674,1,1,0,0,0,1,2,0,1,0,0
1003682,0,0,0,1,0,0,0,0,1,0,0
1003683,1,0,0,0,0,0,0,0,2,0,0
1003685,0,0,0,0,1,0,0,0,0,0,0
1003687,1,1,0,0,0,1,1,0,1,1,0
1003689,1,1,0,0,0,0,1,1,0,1,0
1003690,0,1,1,0,0,0,1,1,0,0,0
1003691,0,0,0,0,0,0,0,0,2,0,0
1003695,0,1,0,0,0,1,1,0,0,0,0
1003696,0,0,0,0,0,1,1,0,0,1,0
1003697,0,1,0,0,0,0,1,0,2,0,0
1003698,0,0,0,0,0,0,0,0,2,0,0
1003699,0,3,0,0,0,0,1,0,0,0,0
1003702,0,1,0,1,0,0,1,0,0,1,0
1003703,0,1,1,0,0,0,1,0,0,0,0
1003708,0,1,0,0,0,0,1,0,0,0,0
1003709,0,0,0,0,0,0,0,0,0,0,1
1003710,0,0,0,0,1,0,0,0,0,0,0
1003717,0,0,1,0,0,0,0,1,0,0,0
1003723,0,0,0,1,0,0,0,0,0,0,0
1003724,0,0,1,0,0,0,0,1,0,0,0
1003731,0,0,0,0,0,1,0,0,1,0,2
1003732,0,0,0,0,0,1,0,0,0,0,2
1003742,0,1,0,0,0,0,1,0,0,1,0
1003743,0,0,0,0,0,0,0,0,1,0,0
1003745,0,1,0,0,0,0,1,0,1,0,0
1003746,0,1,0,0,0,0,1,0,1,1,0
1003748,0,1,1,0,0,0,1,0,0,0,0
1003749,1,1,0,0,0,0,1,0,1,0,0
